cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,16,5.8181,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0156,0.36,361.95
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,13,5.8357,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0312,0.36,360.86
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,8,5.8656,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0391,0.36,359.02
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,8,5.885,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0273,0.36,357.83
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,10,5.8951,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0391,0.36,357.22
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,15,5.9297,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0352,0.35,355.14
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,14,5.9429,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0352,0.35,354.35
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,11,6.0619,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0312,0.35,347.39
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,13,6.0842,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0273,0.34,346.12
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,10,6.0925,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0352,0.34,345.65
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,16,6.1055,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0273,0.34,344.91
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,6.1303,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0352,0.34,343.52
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,6,6.1449,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0234,0.34,342.7
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,5,6.1541,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0156,0.34,342.19
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,7,6.1987,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0469,0.34,339.73
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,6.2234,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0273,0.34,338.38
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,15,6.2331,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.043,0.34,337.85
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438410,0,6.314,,0.0,0.33,333.52
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,11,6.3955,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.043,0.33,329.27
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439082,0,6.4146,,0.0,0.33,328.29
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438818,0,6.4342,,0.0,0.33,327.29
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,4,6.4547,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0156,0.32,326.25
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,16,6.4579,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0195,0.32,326.09
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438618,0,6.4655,,0.0,0.32,325.71
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439683,0,6.524,,0.0,0.32,322.79
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440197,0,6.5941,,0.0,0.32,319.35
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,5,6.6355,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0156,0.32,317.36
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439064,0,6.6563,,0.0,0.32,316.37
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,11,6.7119,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0234,0.31,313.75
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,13,6.7647,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0273,0.31,311.3
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,6,6.7651,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0391,0.31,311.28
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440202,0,6.9616,,0.0,0.3,302.5
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,13,7.0195,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0391,0.3,300.0
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,7.0311,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0078,0.3,299.51
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,11,7.1127,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0273,0.29,296.07
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438958,0,7.1127,,0.0,0.29,296.07
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,7.2495,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0078,0.29,290.48
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,4,7.2536,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0234,0.29,290.32
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,14,7.3127,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0273,0.29,287.97
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438549,0,7.3226,,0.0,0.29,287.58
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439080,0,7.3676,,0.0,0.28,285.83
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438949,0,7.4408,,0.0,0.28,283.01
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439081,0,7.4489,,0.0,0.28,282.71
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439063,0,7.5632,,0.0,0.28,278.43
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438936,0,7.7264,,0.0,0.27,272.55
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438935,0,7.7812,,0.0,0.27,270.63
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,7.7959,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0117,0.27,270.12
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,13,7.9495,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0195,0.26,264.9
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439940,0,8.0325,,0.0,0.26,262.17
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439379,0,8.1599,,0.0,0.26,258.07
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438256,0,8.1675,,0.0,0.26,257.83
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,4,8.2339,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0195,0.25,255.75
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,3,8.2876,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0234,0.25,254.1
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438328,0,8.32,,0.0,0.25,253.11
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,8.3222,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0156,0.25,253.04
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,8.4848,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0156,0.25,248.19
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,3,8.5223,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0234,0.25,247.1
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,8.5824,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0234,0.24,245.37
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,8.8465,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0234,0.24,238.04
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,9.5414,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0234,0.22,220.71
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,2,9.8194,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0078,0.21,214.46
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,2,10.2602,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0078,0.2,205.25
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,10.3248,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0078,0.2,203.96
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,10.7386,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0078,0.2,196.1
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,11.1293,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0078,0.19,189.22
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,2,1,15.0461,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE,0.0,0.14,139.96
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,4,1,15.4858,_ZN5aiter37bf16gemm_fp32bf16_tn_48x64_pf3_splitkE,0.0,0.14,135.99
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,16.123,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,0.13,130.61
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,17.4665,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,0.12,120.57
256,1,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,61.0497,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,0.03,34.49
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,9,5.1223,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0195,1.64,416.21
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,12,5.1808,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0205,1.62,411.51
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,15,5.2275,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0293,1.6,407.84
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,15,5.2613,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0264,1.59,405.22
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,10,5.3367,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0264,1.57,399.49
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,9,5.3635,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0215,1.56,397.5
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,8,5.4707,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0244,1.53,389.71
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,10,5.4775,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0254,1.53,389.22
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,9,5.4807,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0195,1.53,389.0
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,7,5.4872,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0293,1.53,388.53
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,11,5.4947,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0264,1.53,388.0
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,14,5.5048,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0254,1.52,387.29
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,9,5.5083,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0264,1.52,387.05
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,8,5.5179,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0146,1.52,386.37
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,14,5.5231,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0283,1.52,386.01
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,5.5351,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0283,1.52,385.17
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,8,5.5535,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0273,1.51,383.9
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,7,5.5595,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0264,1.51,383.48
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,12,5.572,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0352,1.51,382.62
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,16,5.5871,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0234,1.5,381.59
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,7,5.5956,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0234,1.5,381.01
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,7,5.6151,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0244,1.49,379.68
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,15,5.6211,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0332,1.49,379.28
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,11,5.6257,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0244,1.49,378.97
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,15,5.633,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0322,1.49,378.48
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,6,5.6552,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0166,1.48,376.99
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,14,5.6763,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0254,1.48,375.59
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,13,5.7024,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0244,1.47,373.87
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,7,5.7101,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0244,1.47,373.37
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,12,5.7256,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0293,1.47,372.36
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,8,5.7421,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0195,1.46,371.29
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,10,5.766,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0254,1.45,369.75
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,10,5.777,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0264,1.45,369.04
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,10,5.7848,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0234,1.45,368.55
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,12,5.7924,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0332,1.45,368.06
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,16,5.7975,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0303,1.45,367.74
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,9,5.8051,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0205,1.45,367.26
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,14,5.8567,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0332,1.43,364.02
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,8,5.9026,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0225,1.42,361.19
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,16,5.9379,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0264,1.41,359.04
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,5,6.0012,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0146,1.4,355.26
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,12,6.0355,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0254,1.39,353.24
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,6,6.1079,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0195,1.37,349.05
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,16,6.3527,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0225,1.32,335.6
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,4,6.3716,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0127,1.32,334.6
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,13,6.3875,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0264,1.31,333.77
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,15,6.3955,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0225,1.31,333.35
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,5,6.3955,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0098,1.31,333.35
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438410,0,6.4301,,0.0,1.3,331.56
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439082,0,6.431,,0.0,1.3,331.51
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439683,0,6.5368,,0.0,1.28,326.15
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438618,0,6.5458,,0.0,1.28,325.7
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,11,6.5587,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0244,1.28,325.06
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440197,0,6.5665,,0.0,1.28,324.67
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,11,6.6067,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0264,1.27,322.7
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,13,6.7239,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0264,1.25,317.07
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439064,0,6.7599,,0.0,1.24,315.38
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,6.8571,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0137,1.22,310.91
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438818,0,6.9901,,0.0,1.2,305.0
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,7.0855,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0215,1.18,300.89
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,440202,0,7.1167,,0.0,1.18,299.57
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,13,7.1291,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0225,1.18,299.05
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,7.1431,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0195,1.17,298.47
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,14,7.1775,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0381,1.17,297.03
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438958,0,7.2622,,0.0,1.16,293.57
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,4,7.2727,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0127,1.15,293.15
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,11,7.2775,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0186,1.15,292.95
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438754,0,7.289,,0.0,1.15,292.49
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438549,0,7.3746,,0.0,1.14,289.1
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438949,0,7.3853,,0.0,1.14,288.68
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439080,0,7.395,,0.0,1.13,288.3
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439081,0,7.4596,,0.0,1.12,285.8
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,7.5235,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0107,1.11,283.37
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439063,0,7.5583,,0.0,1.11,282.07
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,6,7.6755,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0205,1.09,277.76
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,7.7703,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0137,1.08,274.37
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,13,8.0155,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0283,1.05,265.98
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438936,0,8.1841,,0.0,1.02,260.5
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439940,0,8.1959,,0.0,1.02,260.13
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438935,0,8.2898,,0.0,1.01,257.18
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,4,8.3003,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0127,1.01,256.85
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,3,8.3776,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0098,1.0,254.48
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,439945,0,8.4617,,0.0,0.99,251.96
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,8.6235,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0098,0.97,247.23
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,8.6326,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0098,0.97,246.97
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,8.7879,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0127,0.95,242.6
256,4,256,4096,False,torch.bfloat16,torch.bfloat16,False,False,hipblaslt,438256,0,8.8155,,0.0,0.95,241.84
